iter	Logloss
407	0.0156285936
408	0.01559815796
409	0.01558727379
410	0.01556946442
411	0.01553785614
412	0.01552301422
413	0.01549735817
414	0.01548313026
415	0.01545825684
416	0.01544627022
417	0.01540622124
418	0.01540622124
419	0.01537788391
420	0.01535041443
421	0.01535034576
422	0.01534481255
423	0.01534480186
424	0.01532300369
425	0.0153177681
426	0.01530368088
427	0.01528530991
428	0.01523623505
429	0.0151843045
430	0.01514451363
431	0.01511528893
432	0.01509240723
433	0.01506515961
434	0.01502055534
435	0.01499492546
436	0.01498397865
437	0.0149731414
438	0.01494615387
439	0.01492327095
440	0.0148751255
441	0.01486702789
442	0.01484778549
443	0.01481045044
444	0.01478087044
445	0.01476653999
446	0.01473651634
447	0.01470044502
448	0.01468254776
449	0.01465551483
450	0.01463242477
451	0.01460633179
452	0.01457212608
453	0.01455650513
454	0.01455639
455	0.01454968155
456	0.01452689255
457	0.01451198959
458	0.01448037209
459	0.01446709641
460	0.01442961052
461	0.0144023011
462	0.01437026222
463	0.01435530785
464	0.01434453667
465	0.01432747543
466	0.01432746994
467	0.01432743889
468	0.01432436401
469	0.01432440994
470	0.01432439491
471	0.01432434044
472	0.01432435074
473	0.01432431259
474	0.0143243129
475	0.0143242762
476	0.01432433212
477	0.01432432869
478	0.01432426865
479	0.01432424538
480	0.01432423035
481	0.01432424522
482	0.01432418083
483	0.01431170853
484	0.01430228043
485	0.01428563644
486	0.01426595284
487	0.01425531715
488	0.01423811142
489	0.01423809456
490	0.01421125427
491	0.01420134224
492	0.01418145668
493	0.01414407738
494	0.01414114838
495	0.01412015038
496	0.01407757072
497	0.01405468292
498	0.01402349976
499	0.01398457298
500	0.0139571965
501	0.0139440435
502	0.01392882431
503	0.01389678673
504	0.01389187447
505	0.0138541637
506	0.01383321865
507	0.01379986656
508	0.01377969009
509	0.01374925465
510	0.01371536137
511	0.01368765739
512	0.01367467312
513	0.01365682747
514	0.01363555733
515	0.01361067799
516	0.01358794041
517	0.01357247536
518	0.01354705711
519	0.01353543728
520	0.01350377934
521	0.01348386703
522	0.01347137798
523	0.01343818054
524	0.01342298599
525	0.01339571373
526	0.01337683456
527	0.0133661219
528	0.01335455547
529	0.01334199951
530	0.01332044155
531	0.01330134743
532	0.01327836967
533	0.01325645023
534	0.01322984478
535	0.01320926281
536	0.01319575115
537	0.01317841995
538	0.01315533318
539	0.0131420776
540	0.01312522354
541	0.01311105423
542	0.01308355553
543	0.01307055565
544	0.0130705484
545	0.01305468819
546	0.01304422745
547	0.01301857853
548	0.01300267647
549	0.01298730167
550	0.01296280052
551	0.01293638733
552	0.01292593952
553	0.01292597759
554	0.01292592194
555	0.01292591373
556	0.01292594986
557	0.0129258815
558	0.01292587334
559	0.0129258498
560	0.01292021938
561	0.01290602829
562	0.01288649788
563	0.01287350727
564	0.0128577021
565	0.01283573769
566	0.01283577175
567	0.01282800053
568	0.01280464767
569	0.01278804359
570	0.01277419613
571	0.0127637994
572	0.01274944153
573	0.01270974865
574	0.01270157127
575	0.01267018387
576	0.01264873138
577	0.01262427212
578	0.01259085991
579	0.01257158096
580	0.01256117287
581	0.01256112965
582	0.01256112141
583	0.01256113503
584	0.01256107765
585	0.01256106304
586	0.01256106972
587	0.01256110928
588	0.01256107944
589	0.01256106216
590	0.01256108124
591	0.01256101841
592	0.01256103699
593	0.01256102886
594	0.01256099876
595	0.01256099586
596	0.01256099613
597	0.01256098896
598	0.01256097607
599	0.01256099415
600	0.01256097233
601	0.01256096657
602	0.01256091778
603	0.01256095154
604	0.01256091717
605	0.0125609198
606	0.01256089691
607	0.01256091003
608	0.01256089458
609	0.01256086376
610	0.01256085762
611	0.01256085758
612	0.01256082043
613	0.01256081585
614	0.01256082066
615	0.01256079632
616	0.0125607877
617	0.01256075123
618	0.01256077316
619	0.01256076786
620	0.01256073517
621	0.01256073338
622	0.01256070862
623	0.01256071617
624	0.01256069202
625	0.01256068165
626	0.01256068478
627	0.01256063393
628	0.01256063103
629	0.01256064846
630	0.01256062069
631	0.01256059334
632	0.01256061714
633	0.01256058693
634	0.01256057644
635	0.01256055908
636	0.01256056076
637	0.01256056431
638	0.01256052853
639	0.01256053722
640	0.01256052353
641	0.01256050621
642	0.01256052368
643	0.01256051388
644	0.01256048714
645	0.0125604681
646	0.01256048
647	0.01256048042
648	0.0125604311
649	0.01256043133
650	0.01256044373
651	0.01256042042
652	0.01256041569
653	0.0125604071
654	0.01256037285
655	0.01256039627
656	0.01256037113
657	0.01256033508
658	0.01256034084
659	0.01256031532
660	0.0125602634
661	0.01256026703
662	0.01256024136
663	0.01256022259
664	0.01256020897
665	0.01256019516
666	0.01256020298
667	0.01256018311
668	0.01256016808
669	0.01256011581
670	0.01256012115
671	0.01256011211
672	0.01256006989
673	0.0125601223
674	0.01256005978
675	0.01256003639
676	0.01256003639
677	0.01254914429
678	0.01252149685
679	0.01252149685
680	0.01252147373
681	0.01252150578
682	0.01252149086
683	0.01250850857
684	0.01248754631
685	0.01247671745
686	0.0124648035
687	0.01245197865
688	0.01243799282
689	0.01242965111
690	0.01241589424
691	0.01239732208
692	0.01238063576
693	0.01235453671
694	0.01232152733
695	0.01230120785
696	0.01229024605
697	0.01225085693
698	0.01223836639
699	0.01222433083
700	0.01221561119
701	0.01221257591
702	0.01220419029
703	0.01219477993
704	0.01218467327
705	0.01216793491
706	0.0121590419
707	0.01215235252
708	0.01214335735
709	0.01213337204
710	0.0121051424
711	0.01208823086
712	0.01207869652
713	0.01205069092
714	0.01203783398
715	0.01202041641
716	0.01202041889
717	0.01201104656
718	0.01201103672
719	0.01198676075
720	0.01197652203
721	0.01197652821
722	0.01196753399
723	0.01196750305
724	0.01196743912
725	0.0119674131
726	0.01196739132
727	0.0119673093
728	0.01196727512
729	0.01195939281
730	0.01193995041
731	0.01192762711
732	0.01192081097
733	0.01191250217
734	0.01189465439
735	0.01188901703
736	0.01187472145
737	0.01186639351
738	0.01184785782
739	0.01183327148
740	0.01181259766
741	0.01181251366
742	0.01179702087
743	0.01178545563
744	0.011774907
745	0.01176363514
746	0.01175631031
747	0.01174872383
748	0.01174004189
749	0.01174004841
750	0.0117291077
751	0.01170632252
752	0.01169281422
753	0.011681455
754	0.01168140327
755	0.0116733239
756	0.01166718365
757	0.01165930435
758	0.01165550373
759	0.0116327338
760	0.0116304657
761	0.01160895481
762	0.011586054
763	0.01156439594
764	0.0115421925
765	0.01150902985
766	0.01149853683
767	0.01149854324
768	0.01149377972
769	0.01147949642
770	0.01146996372
771	0.01145614967
772	0.01143712605
773	0.01142552235
774	0.01140111313
775	0.01139488789
776	0.01137842823
777	0.01136957127
778	0.01136096035
779	0.01135198887
780	0.01134431019
781	0.01133091236
782	0.01132395065
783	0.01131435268
784	0.011296842
785	0.01128697601
786	0.0112749221
787	0.0112748629
788	0.01126934555
789	0.01126932175
790	0.01126931297
791	0.01126259048
792	0.01125497452
793	0.01125056255
794	0.01124212273
795	0.01123211071
796	0.01123211071
797	0.01122362331
798	0.01122354069
799	0.01122352219
800	0.01121807796
801	0.01120577477
802	0.01118615383
803	0.01117176685
804	0.01115791092
805	0.01113517056
806	0.01113516804
807	0.01113357925
808	0.01113351143
809	0.01112067238
810	0.0111004549
811	0.0111004549
812	0.01110044888
813	0.01108360901
814	0.01107736187
815	0.01107738697
816	0.01107735283
817	0.01107253613
818	0.01107253399
819	0.01107253063
820	0.01107251343
821	0.01107251083
822	0.01107251266
823	0.01107249088
824	0.01107250072
825	0.01107250095
826	0.01107250984
827	0.01107247635
828	0.01107246887
829	0.01107247768
830	0.0110724564
831	0.01107247211
832	0.01107246803
833	0.01107248322
834	0.01107241306
835	0.01107243042
836	0.01107239315
837	0.01107239315
838	0.01106591286
839	0.01106589954
840	0.01106587448
841	0.01106587448
842	0.01105483574
843	0.01105480244
844	0.01102711475
845	0.01102713264
846	0.0110270895
847	0.01102709255
848	0.01102709572
849	0.01102709274
850	0.01102707199
851	0.01102707043
852	0.01102707436
853	0.01102706596
854	0.01102700756
855	0.0110270134
856	0.01102697231
857	0.01102698273
858	0.01102697685
859	0.01102691853
860	0.01102691116
861	0.01102688293
862	0.0110268972
863	0.01102685577
864	0.01102680954
865	0.01102680954
866	0.01102230103
867	0.01101339127
868	0.01101339893
869	0.01099628826
870	0.01098382801
871	0.01096787804
872	0.01095985046
873	0.01095116245
874	0.01095118828
875	0.01094153076
876	0.01091920738
877	0.01090828911
878	0.01090828026
879	0.01090826561
880	0.01090823067
881	0.01090821529
882	0.01090819889
883	0.01090817898
884	0.01090817627
885	0.01090311943
886	0.0108931057
887	0.01087626385
888	0.01087629551
889	0.01087627758
890	0.01087628036
891	0.01087628372
892	0.01087625896
893	0.01087626007
894	0.01087625431
895	0.01087037109
896	0.01086471001
897	0.01085970062
898	0.01085000427
899	0.01083912636
900	0.01081844856
901	0.01081841656
902	0.01081232441
903	0.0108052087
904	0.01079076557
905	0.01077618946
906	0.01076651772
907	0.01074825066
908	0.01073809593
909	0.01073051289
910	0.01071663956
911	0.01071663395
912	0.01070653011
913	0.01070652462
914	0.01069729134
915	0.01067261333
916	0.01067257084
917	0.01067255753
918	0.01067255032
919	0.01066875546
920	0.01065663136
921	0.01065293304
922	0.01064435047
923	0.01063761627
924	0.01062567978
925	0.01062533482
926	0.01062393517
927	0.0106164061
928	0.01060674065
929	0.01060638638
930	0.01060234951
931	0.01059527386
932	0.01058912529
933	0.01058080387
934	0.01057770187
935	0.01056999146
936	0.01055661125
937	0.01054308117
938	0.01053008804
939	0.01050737389
940	0.0104926083
941	0.01048147053
942	0.01046623035
943	0.01045047832
944	0.01043966389
945	0.01043097485
946	0.01043050594
947	0.01041818451
948	0.01041796524
949	0.01041790054
950	0.01041784958
951	0.01038956684
952	0.01038948154
953	0.01038947258
954	0.01038924366
955	0.01038923813
956	0.0103891711
957	0.01038913975
958	0.01038913433
959	0.01038597561
960	0.01037019066
961	0.01035214237
962	0.0103374379
963	0.01031788345
964	0.01029925915
965	0.01029111267
966	0.01027845306
967	0.01027225887
968	0.01026852112
969	0.01026113163
970	0.01024901989
971	0.01023780098
972	0.01021902439
973	0.01021531326
974	0.01020254734
975	0.01018952873
976	0.01018372913
977	0.01017404274
978	0.01017404274
979	0.01016771347
980	0.01016773029
981	0.01016770123
982	0.01016036999
983	0.01016036701
984	0.01015139202
985	0.01014654827
986	0.01014652775
987	0.01014641132
988	0.01014641384
989	0.01014638737
990	0.01014638138
991	0.01013869579
992	0.0101255542
993	0.01010638359
994	0.01009872398
995	0.01009806725
996	0.01008341816
997	0.01007299904
998	0.01006458168
999	0.0100543589
